trial,PP0,PA,gamma,loss,feasible
357,4.996632620960176,0.19982129205361693,0.0848752413452808,0.04874356002774625,True
358,4.995780301849037,0.1999454062525703,0.08276276360792982,0.0486997312840176,True
359,4.996877757137174,0.1998782820498753,0.08029424096730599,0.04868400487969304,True
360,4.999341634423701,0.19981049296748493,0.08061360001553677,0.04862195732180085,True
361,4.999999999999999,0.19861898232249575,0.09573987897932001,0.049408774393977645,True
362,4.997676039556423,0.1999354722749554,0.07512272387035471,0.04861990795494202,True
363,4.994748513731738,0.1999518370044588,0.08024666908824346,0.04873047453973821,True
364,4.999580781026397,0.19971608275142128,0.09219652797724212,0.04874552679879709,True
365,4.975701653912369,0.19999999999999998,0.08137217978489289,0.04952961395482352,True
366,4.999999999999999,0.19937435462455827,0.0856275590590542,0.04885857634890627,True
367,4.995195735080387,0.19989035793461363,0.08289549419705494,0.04875436553957002,True
368,4.999999999999999,0.19745285895480513,0.08138660949717179,0.05001448128281352,True
369,4.999999999999999,0.19752575903988911,0.07443536814968005,0.04996840578101446,True
370,4.999999999999999,0.19499715913149118,0.07894094755431927,0.051786568710872546,True
371,4.9957990266814125,0.19996359716807888,0.08213497772753897,0.04868652835419743,True
372,4.997726004786207,0.19985174374600612,0.08300960227877982,0.048672923781156834,True
373,4.995196986488274,0.19997987963951752,0.07439916984468281,0.048698293300549644,True
374,4.996061369312342,0.19997786567112014,0.07738244166757519,0.04865991149971752,True
375,4.995159170475964,0.19995270244919255,0.0831575434907533,0.04872274606567714,True
376,4.997617798943693,0.19991459188415173,0.08323278461441033,0.04864410940283608,True
377,4.999999999999999,0.198574027899788,0.07932764019993035,0.04930099540856774,True
378,4.9962877700511505,0.19988864770780673,0.08292365298188542,0.04871080406430778,True
379,4.99721070534261,0.19992949734208876,0.08353929445405266,0.04865381164053611,True
380,4.929690152424776,0.19999999999999998,0.08722861228647547,0.05190427761722476,True
381,4.998716437720775,0.19986935709287829,0.0835152399144965,0.048625672262975,True
382,4.975875845832579,0.19999999999999998,0.08654975938847856,0.04954683404720541,True
383,4.999999999999999,0.19903377068240197,0.08187582341183028,0.049034622195367285,True
384,4.999480438727986,0.19979815045549837,0.08125029726770713,0.04862478756411617,True
385,4.997809232463966,0.19996909450081896,0.07732826919816368,0.04859398310302894,True
386,4.951141922163476,0.19999999999999998,0.08674846239944414,0.050745995964641966,True
387,4.969280830422374,0.19999999999999998,0.09195278847716856,0.04990320028881384,True
388,4.999999999999999,0.19827770245860943,0.08270726232523068,0.04949118664198027,True
389,4.999609522610141,0.19973480132291066,0.080560300880237,0.048652243725194555,True
390,4.997733437357137,0.1998509368044466,0.07354680641582478,0.048667801295972486,True
391,4.998511933495191,0.1997990099703878,0.0810810969068625,0.0486629238547622,True
392,4.996241480951152,0.1999787704488457,0.07842125173541184,0.048652354399110136,True
393,4.8388190306996846,0.19999999999999998,0.07297049330747793,0.05790996419926822,True
394,4.997376647411988,0.19982083624488067,0.08043576137072993,0.048695467626731215,True
395,4.999999999999999,0.19644662391831086,0.08020900392276044,0.05070268440869516,True
396,4.995814766177839,0.19996830403675542,0.08753904342883317,0.048714543121467044,True
397,4.999999999999999,0.19589365454399688,0.07564228980771333,0.051107161757723854,True
398,4.99774398695775,0.19994233986762966,0.07466622575220941,0.04861440140782426,True
399,4.999999999999999,0.19959351534913933,0.08023820642548804,0.04871315760321544,True
400,4.997625004300742,0.19990817800404648,0.08564159131190802,0.04866045193522852,True
401,4.9989410180194636,0.19981974319784468,0.0762594052005523,0.0486299110625318,True
402,4.999980814026802,0.1997412204015928,0.08469675530693266,0.04865054761133815,True
403,4.9948620724707045,0.1999672618427908,0.08616973870909668,0.04874383281794352,True
404,4.994695156123944,0.19999999999999998,0.07096851160772276,0.04872184035402749,True
405,4.998119491239574,0.1998643009055877,0.08045513059310357,0.04864161803554546,True
406,4.994458612183101,0.19998452703368114,0.07773279297746857,0.04872169117702087,True
407,4.997092547676353,0.19992156166304442,0.0779230376725962,0.048648724141952766,True
408,4.999028749211632,0.19988920694120593,0.07665786058295723,0.04858840862827581,True
409,4.99859365084302,0.19988947180577638,0.07433184811596336,0.04860955832328475,True
410,4.999999999999999,0.19841144380549852,0.07417919215986182,0.049405332346365446,True
411,4.999999999999999,0.1971103876294914,0.08332671630938444,0.050251202776968366,True
412,4.999999999999999,0.19574785003108014,0.07410968029920617,0.0512214580144741,True
413,4.998898772503814,0.1998312343260012,0.0784668956515181,0.04862508100191814,True
414,4.998685214779858,0.199834228240096,0.07955393207945144,0.04863337186795821,True
415,4.892774115832313,0.19999999999999998,0.0761042865022827,0.05411729748167559,True
416,4.9178015418771235,0.19999999999999998,0.07447190490161593,0.05257908796208492,True
417,4.932727387419151,0.19999999999999998,0.08140084355969797,0.05170711327624668,True
418,4.868715619094303,0.19999999999999998,0.07299455531080867,0.055751070992946475,True
419,4.999999999999999,0.1980266755162456,0.07842044147772331,0.0496387367533227,True
420,4.910301292844867,0.19999999999999998,0.07582799714715352,0.0530213743309976,True
421,4.997989281062369,0.1999453768173325,0.07364307667457884,0.048605584211613456,True
422,4.995982333333696,0.19999107047013287,0.07912008930969178,0.0486568121322216,True
423,4.999547208422892,0.19983340408457123,0.07881838821092768,0.04859810638343114,True
424,4.994844839928403,0.19999999999999998,0.07513011595799507,0.04870000381425341,True
425,4.997642773455296,0.19993475412121614,0.07814993800480197,0.04861938616706518,True
426,4.997341096508986,0.199942202085861,0.07764453598365653,0.04862743553088776,True
427,4.999999999999999,0.19851141488044272,0.07637463964528668,0.04933914321892104,True
428,4.997990193648803,0.1999238861962142,0.07239764106840169,0.04862178087617416,True
429,4.99786165404103,0.19992645835962397,0.07631763596618057,0.04861554736094122,True
430,4.99819915333847,0.1999025856302481,0.07885485487099031,0.0486149183432467,True
431,4.893900231126564,0.19999999999999998,0.07859416621672242,0.05403537491728754,True
432,4.99667878476292,0.1999980734603275,0.07712505444432678,0.04862396584351888,True
433,4.995533930657582,0.19998879494997623,0.08266542066797122,0.04868563661011909,True
434,4.997511576937585,0.19993526374729204,0.08075795804575937,0.04862842451593791,True
435,4.9889430951777385,0.19999999999999998,0.07138762415372761,0.04896097413312009,True
436,4.997806418064451,0.1998836090108445,0.08289136646984417,0.04865175336146345,True
437,4.99941910508581,0.19985962682132813,0.07699532240989693,0.04858843474162702,True
438,4.980938507536303,0.19999999999999998,0.07136283640654728,0.049310682937668306,True
439,4.979739330138964,0.19999999999999998,0.07870252771359303,0.049343647085466,True
440,4.999999999999999,0.19882259849976264,0.08271516581656113,0.049161526267534235,True
441,4.998355211409523,0.19992426817202913,0.07442996390790058,0.048599992493490396,True
442,4.996617241404318,0.19998736917130183,0.07929593365027161,0.048633337596881,True
443,4.99930215018362,0.1998749285440804,0.07664990619623702,0.04858511706200697,True
444,4.99925004529638,0.19983947893092346,0.07938652605482252,0.04860748722990955,True
445,4.9965484463906495,0.1999894619175338,0.07850233764022463,0.04863415771973996,True
446,4.994012409214829,0.19999999999999998,0.07186030454252818,0.048745437789759864,True
447,4.997127429284323,0.19998203998488473,0.08023959984264475,0.04861735970325123,True
448,4.999234361667282,0.19986449554780422,0.07621216155013436,0.04859383133058729,True
449,4.999999999999999,0.19893583729105074,0.0732528883231087,0.04909356807758512,True
450,4.997848493625515,0.1999297435038831,0.07598908497768173,0.04861462667239431,True
451,4.999999999999999,0.19771606049257384,0.08235679508664959,0.049845492483503215,True
452,4.999753666878067,0.19985888619503844,0.07531045969884768,0.04857724104311857,True
453,4.998072582531595,0.19995083590733875,0.07591039388524504,0.04859426596685262,True
454,4.997234114701727,0.19995595913258157,0.08150276417313312,0.04863049246278927,True
455,4.999999999999999,0.19821603473180915,0.07427052362055303,0.04952605882094177,True
456,4.998633312529976,0.19990690795360178,0.0744281461562482,0.04859825072838518,True
457,4.999999999999999,0.19967270414393878,0.0804033337952368,0.0486699756226398,True
458,4.999999999999999,0.1982855614143576,0.07645488911153292,0.049477646717377886,True
459,4.998900795929839,0.19989104862650736,0.07694465427515411,0.04859233525236157,True
460,4.999999999999999,0.19537833368420043,0.08042772536887421,0.05149253096981028,True
461,4.997320597266166,0.1999792570751816,0.0745079493483092,0.04861187159085013,True
462,4.999999999999999,0.1984769625350734,0.07678379961791612,0.049359597545124576,True
463,4.997956077139795,0.19994665770465309,0.07661936508408823,0.04860055781098905,True
464,4.998397546240008,0.1999175568440431,0.0773309967702338,0.04859820519153066,True
465,4.944989173073722,0.19999999999999998,0.07381663866874646,0.05105548141012508,True
466,4.99018265519814,0.19999999999999998,0.07840969059242371,0.048890900429732966,True
467,4.997931062644573,0.19994366517368972,0.07566962087461229,0.04860416505689573,True
468,4.999999999999999,0.19842494727262827,0.0751901309953601,0.04939412191468955,True
469,4.999662385467607,0.19986320057166557,0.07487287401451256,0.048579402275370144,True
470,4.999999999999999,0.19928585165608476,0.07606233344644467,0.04888381325171544,True
471,4.999477024754945,0.19985148478607834,0.07748022760054302,0.04859044924115752,True
472,4.999079893330553,0.1999207119150347,0.07197477727063248,0.04858125015308585,True
473,4.99878859517929,0.19990438889750956,0.07649491942267338,0.04858995465964467,True
474,4.998881294250053,0.1999338220952614,0.0716977016518697,0.04858340172617838,True
475,4.999229948154829,0.19989433583335264,0.0735333096411846,0.048583562204187324,True
476,4.99760368269102,0.1999479084125912,0.07826365915152078,0.0486139079878029,True
477,4.998689979941243,0.19992745026498382,0.07405438227884811,0.04858583264573293,True
478,4.999999999999999,0.19926969980425824,0.07618502110037406,0.04889286701230156,True
479,4.997830881695913,0.19997370913318668,0.07391044556428786,0.04859582591936916,True
480,4.973079964144661,0.19999999999999998,0.0660430911566155,0.04971673636176682,True
481,4.996593540222998,0.19999693595951717,0.07942947858208613,0.04862930523194893,True
482,4.9998764652131715,0.19986835218734827,0.0742568200684784,0.04856949575318229,True
483,4.999999999999999,0.19951838037318487,0.07473315927334281,0.048755313987037203,True
484,4.9997429199828565,0.1999115876163189,0.06859698826753596,0.04857900043834942,True
485,4.997839800753602,0.19995280752319938,0.07687201326403217,0.04860169271324477,True
486,4.959503911265294,0.19999999999999998,0.07168257797685151,0.05032171297623659,True
487,4.999619781895262,0.19990992198601054,0.06846988450511028,0.04858585566606965,True
488,4.999814182971962,0.19988245507247587,0.07244021624611738,0.04857042961404054,True
489,4.999719287193209,0.19993015867931752,0.06719342607691917,0.04858079090210474,True
490,4.998786825277684,0.19993032571664954,0.07269310097595735,0.048584822073276544,True
491,4.999611886873428,0.1999230088678513,0.06831176174724862,0.048580214015131656,True
492,4.998530111594018,0.19993236494205607,0.07454996516241758,0.04858838595915963,True
493,4.971350092498314,0.19999999999999998,0.07207295975141183,0.04974578751271929,True
494,4.998181200351929,0.19994378592313528,0.07539925292630095,0.04859450638135712,True
495,4.999999999999999,0.1993039057075422,0.06960462182900086,0.04889974837559922,True
496,4.999592988765676,0.19986301737301293,0.07566444594425284,0.04858090370597308,True
497,4.999198852906087,0.19988215181767605,0.07703599692958228,0.04858512743994051,True
498,4.992347261390517,0.19999999999999998,0.07290930976206134,0.04881001601229484,True
499,4.999999999999999,0.19551375390211617,0.07126747344943365,0.05141561358276789,True
500,4.975272490170735,0.19999999999999998,0.06994964531623718,0.04957761354271932,True
